Respondent_ID,Question Type,Recoded Value
151,FF6.1,
259,FF2.7,4.0
133,FF2.8,4.0
130,FF5.1,5.0
240,FF2.4,5.0
86,FF3.1,2.0
106,FF5.5,2.0
33,FF6.4,2.0
81,FF2.3,5.0
248,FF5.7,4.0
248,FF3.2,3.0
3,FF2.11,4.0
38,FF2.11,2.0
257,FF1,4.0
72,FF5.2,4.0
187,FF3.4,3.0
18,FF2.5,5.0
167,FF3.2,4.0
100,FF3.5,3.0
186,FF1.3,5.0
94,FF2.2,4.0
123,FF5.5,3.0
125,FF4.1,3.0
36,FF2,5.0
232,FF3.5,3.0
167,FF2.4,4.0
163,FF3.2,4.0
19,FF1.2,5.0
52,FF1.1,4.0
52,FF4.4,4.0
181,FF3,4.0
127,FF4.4,4.0
12,F,
219,FF5.7,5.0
169,FF3.5,2.0
28,FF4.1,5.0
11,FF2.4,4.0
178,FF3.4,4.0
76,FF3.5,1.0
103,FF5.7,5.0
201,FF6.1,4.0
195,FF2.1,4.0
119,FF2.5,5.0
62,FF2.11,4.0
112,FF5.5,2.0
226,FF4.3,2.0
93,FF6.3,1.0
245,FF2.4,5.0
199,FF1.3,5.0
75,FF6.2,5.0
221,FF4.1,2.0
79,FF1.1,5.0
16,FF1.1,4.0
87,FF6.1,4.0
138,FF2.5,5.0
153,FF2.7,5.0
166,FF5.6,3.0
29,FF2.11,5.0
14,FF1.7,3.0
236,FF3.3,3.0
53,FF5.2,1.0
173,FF2.10,4.0
198,FF3.1,4.0
145,FF1,5.0
66,FF5.7,4.0
223,FF3.2,3.0
43,FF5.4,4.0
173,FF3.5,3.0
261,FF1.1,5.0
5,FF2.4,4.0
238,FF5.1,3.0
129,FF2,5.0
174,FF6.2,5.0
34,FF2.4,5.0
122,FF3.2,3.0
3,FF1,5.0
235,FF5.2,2.0
116,FF1.6,4.0
152,FF2.3,4.0
128,FF6.3,2.0
63,FF5.6,2.0
260,FF2.9,5.0
195,FF1.7,4.0
152,FF6.4,3.0
182,FF4.4,4.0
10,FF2.1,5.0
169,FF6.2,4.0
244,FF5.2,1.0
43,FF3.2,2.0
239,FF1.2,4.0
258,FF1.1,4.0
120,FF3.2,4.0
58,F,
154,FF6,4.0
166,FF4,4.0
91,FF6,2.0
188,FF3,4.0
57,FF5.1,4.0
67,FF2.9,5.0
7,FF2.7,4.0
51,FF1.5,4.0
229,FF1.6,5.0
171,FF3.3,3.0
76,FF3.4,3.0
56,FF1,4.0
47,FF1.1,3.0
130,FF4,4.0
202,FF6,2.0
141,FF5.4,3.0
117,FF3.2,4.0
78,FF1.5,4.0
190,FF2.9,5.0
258,FF2.10,4.0
87,FF1,4.0
85,FF2.4,4.0
8,FF2.10,4.0
147,FF4.1,4.0
130,FF6,2.0
23,FF2.8,5.0
258,FF2.4,4.0
48,FF5.5,1.0
5,FF6.4,4.0
218,F,
137,FF1.2,4.0
234,FF6.4,3.0
164,FF2.6,5.0
37,FF2.3,5.0
53,FF3.4,4.0
111,FF1.5,4.0
227,FF4.3,4.0
46,FF1.4,3.0
31,FF1.5,4.0
14,FF2,4.0
177,FF2.2,5.0
200,FF2.4,4.0
4,FF1.6,5.0
232,FF1.3,5.0
84,FF6.1,3.0
34,FF2.10,4.0
209,FF6,4.0
233,FF2.10,4.0
158,FF5.3,4.0
209,FF2.7,4.0
212,FF1.6,4.0
242,FF3.5,3.0
190,FF2.11,5.0
136,FF5.1,3.0
88,FF1.1,5.0
260,FF5.5,1.0
11,FF4,4.0
70,FF2.4,5.0
98,FF4.4,5.0
63,FF1.5,4.0
124,FF2.1,5.0
156,FF2.7,4.0
234,FF2.11,4.0
71,FF5,2.0
263,FF2.1,4.0
104,FF5.4,4.0
223,FF2.2,4.0
53,FF4,5.0
149,FF5,3.0
96,FF1.3,5.0
115,FF4.1,2.0
143,FF2.7,3.0
25,FF1.7,5.0
85,FF4,4.0
57,FF3.2,4.0
103,FF1.1,4.0
37,FF2,5.0
38,FF2.5,5.0
57,FF5.4,3.0
198,FF5,2.0
116,FF2.6,5.0
146,FF1.4,4.0
67,FF4.4,5.0
41,FF1,3.0
153,FF2.5,5.0
198,F,
22,FF3.3,2.0
236,FF5.6,4.0
244,FF4.3,1.0
49,FF4.2,4.0
99,FF6.3,2.0
200,FF2.6,5.0
102,FF5.5,1.0
77,FF2.11,4.0
44,FF3,4.0
85,FF1,2.0
91,FF5.2,5.0
99,FF2,5.0
163,FF4.2,5.0
214,FF3.1,2.0
195,FF3.5,3.0
243,FF5,2.0
105,FF5.5,2.0
54,FF2.2,5.0
259,F,
62,FF3,4.0
17,FF2.1,5.0
111,FF1.4,4.0
182,FF1.5,4.0
134,FF6.4,4.0
118,FF2.9,4.0
145,FF1.5,5.0
155,FF4.2,4.0
122,FF1.3,5.0
84,FF4.2,4.0
68,FF1.6,5.0
226,FF2.1,4.0
143,FF3.4,4.0
108,FF2.10,4.0
20,FF4.2,3.0
81,FF1.5,5.0
41,FF1.1,3.0
131,FF1.2,5.0
51,FF6.3,2.0
220,FF5,4.0
211,FF6.4,3.0
134,FF5.1,4.0
45,FF4.4,5.0
131,FF5.2,2.0
5,FF6.1,4.0
196,FF2.2,4.0
202,FF2,4.0
128,FF4.1,4.0
27,FF1.6,5.0
206,FF5,2.0
243,FF3,4.0
127,FF1.4,4.0
47,FF5,2.0
39,FF6.2,3.0
152,FF2.9,5.0
178,FF3.1,4.0
204,FF1.7,5.0
118,FF5.7,4.0
214,FF5.7,5.0
260,FF2.5,4.0
189,FF5,2.0
34,FF1.3,5.0
83,FF3,4.0
262,FF1,4.0
187,FF5.5,2.0
116,FF2.3,4.0
85,FF5.5,3.0
142,FF4.3,4.0
149,FF2.4,4.0
86,FF2.8,4.0
225,FF1.7,4.0
194,FF3.5,2.0
23,FF3.5,1.0
176,FF4,4.0
236,FF2.4,4.0
207,FF4.4,4.0
161,FF6,2.0
215,FF2.2,4.0
51,FF1.3,5.0
229,FF3,4.0
97,FF3.3,2.0
60,FF6.3,4.0
34,FF1.6,5.0
131,FF6.2,5.0
236,FF5.4,5.0
56,FF4.1,5.0
205,FF5.6,2.0
139,FF2.9,4.0
125,FF1,4.0
175,FF5,4.0
183,FF4.4,4.0
190,FF5.7,4.0
257,FF3.3,2.0
249,FF6.3,2.0
52,FF4.1,2.0
61,FF3.2,5.0
167,FF2.2,4.0
153,FF2.3,5.0
248,FF2.5,4.0
63,FF5.1,3.0
251,FF3.3,4.0
152,FF3,4.0
119,FF3.5,2.0
55,FF4,4.0
208,FF2.1,4.0
195,FF5.6,3.0
143,FF4.2,2.0
185,FF3.3,2.0
7,FF3.4,4.0
28,FF6.3,4.0
24,FF5.2,2.0
239,FF5.4,4.0
84,FF1.6,4.0
110,FF2.10,5.0
81,FF3,4.0
7,FF4.4,4.0
125,FF5.2,3.0
122,FF5.5,3.0
174,FF2.9,5.0
155,FF5,3.0
128,FF5.4,4.0
54,FF1,5.0
112,FF4.4,4.0
67,FF1,5.0
227,FF2.10,3.0
210,FF4.2,5.0
66,FF1.3,4.0
201,FF2.3,4.0
177,FF3.3,4.0
53,FF6.2,5.0
88,FF4.4,4.0
101,FF2.5,5.0
65,FF6.1,2.0
78,F,
113,FF4,4.0
71,FF2,5.0
10,FF5,1.0
237,FF3,4.0
209,FF1.2,5.0
173,FF6.1,5.0
186,FF6.1,4.0
179,FF2,5.0
104,FF3.3,4.0
208,FF4.3,3.0
177,FF4,5.0
125,FF1.2,4.0
199,FF2.3,4.0
84,FF5.4,3.0
29,FF5.2,3.0
172,FF1.4,5.0
259,FF2.10,4.0
108,FF6.2,5.0
60,FF5.2,2.0
224,FF5.4,5.0
8,FF6.1,4.0
88,FF2.4,
242,FF2.9,4.0
53,FF2.8,5.0
16,FF1.7,3.0
256,FF6.4,3.0
1,FF4,4.0
152,FF3.1,4.0
72,FF3.4,4.0
120,FF4.4,5.0
116,FF1.4,4.0
93,FF3.5,4.0
176,FF3.1,4.0
180,FF2.1,4.0
253,FF4.1,2.0
177,FF1.4,5.0
148,FF2.6,5.0
152,FF1.1,4.0
220,FF5.5,2.0
234,FF6.3,1.0
25,FF2.11,5.0
108,FF2.3,5.0
232,FF5.3,5.0
200,F,
93,FF6.2,5.0
207,FF2,5.0
131,FF1.3,5.0
135,FF1.3,5.0
262,FF1.6,5.0
56,FF2.10,4.0
125,FF1.6,4.0
146,FF2.11,4.0
116,FF3.5,2.0
170,FF1.7,5.0
39,FF6.3,3.0
130,F,
181,FF4.2,5.0
118,FF3.1,4.0
101,FF5.5,2.0
264,FF1.7,4.0
237,FF5.4,3.0
252,FF5.1,3.0
33,FF4.2,4.0
206,FF1.3,4.0
62,FF2.3,4.0
77,FF5.4,3.0
64,FF5.5,2.0
124,FF5.1,5.0
229,FF2.4,5.0
40,FF2.8,5.0
165,FF4.1,2.0
50,FF6.4,4.0
213,FF4.4,3.0
91,FF5.3,5.0
215,F,
246,FF1.1,3.0
210,FF2.4,4.0
15,FF1.4,3.0
61,FF5.5,4.0
118,FF5.6,2.0
193,F,
188,FF3.3,4.0
208,F,
216,FF4,4.0
198,FF3,4.0
12,FF5.4,5.0
176,FF2.7,4.0
75,FF3.2,2.0
239,FF2.10,4.0
133,FF5.3,4.0
208,FF3.2,4.0
127,FF1.1,4.0
44,FF6.3,1.0
5,FF5.1,3.0
246,FF5.2,3.0
206,FF4,4.0
78,FF3,3.0
40,FF5.1,4.0
257,FF2.3,5.0
186,FF3,5.0
89,FF2.4,4.0
258,FF5.3,4.0
78,FF3.1,2.0
93,FF4.3,1.0
126,FF2.10,4.0
76,FF5.7,4.0
74,FF3.3,4.0
232,FF5,3.0
159,FF2.4,4.0
107,FF5.6,2.0
21,FF2.10,5.0
66,FF3,2.0
94,FF2.1,4.0
151,FF5,2.0
82,FF4,4.0
41,FF2.9,4.0
190,FF4.4,5.0
107,FF5.2,2.0
250,FF3,4.0
145,FF2.5,4.0
24,FF4.1,2.0
46,FF5.6,1.0
204,FF2.6,5.0
136,FF2.8,5.0
69,FF3.5,2.0
41,FF4,3.0
129,FF5,3.0
106,FF1,5.0
129,FF5.5,1.0
220,FF5.1,4.0
172,F,
65,FF4.2,5.0
67,FF1.4,4.0
38,F,
12,FF6,1.0
170,FF1.4,4.0
191,FF1.7,4.0
195,FF2.3,3.0
136,FF6.3,1.0
245,FF3.4,4.0
242,FF1.7,4.0
17,FF4.3,3.0
208,FF2.2,4.0
117,FF3.3,4.0
168,FF2.2,5.0
209,FF2.5,4.0
202,FF4.4,4.0
122,FF6.4,5.0
19,FF5.5,1.0
179,FF3.5,2.0
38,FF5.1,4.0
36,FF5.3,4.0
262,F,
114,FF2.10,4.0
231,FF5.3,3.0
61,FF5.3,5.0
14,FF5.2,2.0
77,FF1,4.0
61,FF2.10,5.0
212,FF2,4.0
210,FF2.10,4.0
12,FF1.6,5.0
100,FF5.3,3.0
252,FF2.11,3.0
176,FF5.4,4.0
69,FF5.1,3.0
196,FF5.1,2.0
211,FF2.3,4.0
244,FF4.1,3.0
22,FF2.5,4.0
134,FF4.2,3.0
47,FF5.5,2.0
15,FF5.6,1.0
1,FF3,4.0
27,FF3.1,4.0
139,FF2.8,4.0
186,FF2.8,5.0
105,FF1.4,4.0
219,FF4.3,3.0
85,FF2.8,5.0
100,FF4.2,4.0
47,FF5.3,3.0
149,FF4.2,5.0
231,FF4.1,1.0
59,FF2.7,4.0
171,FF2.6,5.0
39,FF3.2,2.0
29,FF1.6,4.0
121,FF2.1,5.0
233,FF1.4,3.0
31,FF2.3,5.0
156,FF2.1,5.0
182,FF4.3,3.0
28,FF4.4,4.0
15,F,
210,FF4,4.0
228,FF5.6,2.0
173,FF2.11,5.0
258,FF4.4,4.0
104,FF2.11,4.0
146,FF2.1,4.0
229,FF2.5,5.0
153,F,
61,FF2.3,5.0
73,FF2.10,5.0
108,FF4,4.0
25,FF2.4,4.0
200,FF4.2,5.0
35,FF5.5,3.0
165,FF2.3,5.0
199,FF1.5,4.0
34,FF2.9,5.0
161,FF5.7,4.0
171,FF6,2.0
254,FF1.6,5.0
145,FF4.4,4.0
50,FF5.2,2.0
46,F,
75,FF2,4.0
137,FF5.5,2.0
125,FF4.4,4.0
7,FF2,4.0
248,FF2.6,4.0
158,FF3.1,2.0
59,FF4.1,4.0
139,FF5.6,1.0
237,FF2.11,4.0
193,FF1.3,5.0
138,FF3.1,4.0
201,FF1.3,4.0
167,FF6.3,3.0
47,FF4.2,3.0
147,FF2.3,4.0
34,FF5.2,1.0
213,FF2.2,5.0
16,FF2.9,4.0
192,FF1.5,3.0
64,FF3.5,3.0
70,FF1,5.0
175,FF5.1,5.0
196,FF2.6,5.0
179,FF6.3,1.0
226,FF5.7,3.0
2,FF2.7,4.0
190,FF2.8,5.0
82,FF3.5,2.0
221,FF2.3,5.0
245,FF4.1,4.0
192,FF3.5,4.0
220,FF1.3,5.0
196,FF6.3,1.0
91,FF2.1,5.0
100,FF6,1.0
80,FF3.1,5.0
85,FF2.7,4.0
241,FF3.2,3.0
65,FF5,4.0
262,FF1.1,5.0
115,F,
195,FF5.1,3.0
178,FF6,4.0
133,FF1.3,4.0
82,FF5.4,3.0
189,FF1,4.0
3,FF5.1,4.0
187,FF5.1,4.0
63,FF3.3,3.0
236,FF1.6,3.0
27,FF1.7,3.0
173,FF1.7,4.0
233,FF2,4.0
88,FF5.7,4.0
1,FF3.3,4.0
62,FF5.6,2.0
42,FF4.3,3.0
259,FF3.5,2.0
14,FF6,3.0
126,FF1.1,4.0
244,FF2.2,5.0
116,FF6.2,5.0
208,FF2.7,4.0
133,FF2.6,4.0
165,FF2,5.0
192,FF5.4,4.0
134,FF5.2,1.0
116,FF2.8,5.0
170,FF6.3,1.0
238,FF1.5,5.0
106,FF4.2,2.0
53,FF5.5,1.0
166,FF6.1,4.0
59,FF2.10,4.0
262,FF1.7,2.0
248,FF5.3,4.0
236,FF5.3,5.0
83,FF4.2,4.0
11,FF6,3.0
254,FF1.5,5.0
203,FF4,4.0
233,FF3.4,4.0
15,FF4.3,3.0
157,FF1,5.0
257,FF3.5,3.0
104,FF3.4,4.0
253,FF5.7,5.0
200,FF4,4.0
204,FF4.2,5.0
75,FF2.11,4.0
214,FF5,3.0
208,FF5.5,1.0
89,FF2.5,4.0
28,FF2,4.0
106,FF1.6,4.0
79,FF3,4.0
211,FF2,4.0
25,FF2.7,4.0
106,FF5.4,4.0
223,FF1,5.0
15,FF1.6,5.0
89,FF6.2,4.0
256,FF5.3,3.0
181,FF1.6,5.0
153,FF4.3,4.0
201,FF2,5.0
25,FF2.5,5.0
121,FF6.4,5.0
160,FF5.7,5.0
179,FF3.2,4.0
240,FF2.8,5.0
88,FF1.5,4.0
73,FF5.1,5.0
236,FF2.8,4.0
1,FF5.5,2.0
144,FF5.5,2.0
231,FF2.7,5.0
204,FF4,4.0
73,FF2.5,5.0
133,FF6.3,4.0
134,FF1.1,4.0
138,FF3.4,3.0
65,FF4.3,1.0
72,FF4.4,4.0
177,FF5.7,5.0
86,FF2.7,4.0
140,FF3.4,3.0
45,FF5.4,4.0
77,FF1.4,4.0
256,FF3.3,4.0
14,FF1.5,4.0
170,FF4.4,5.0
43,FF2.4,5.0
251,FF3.4,2.0
129,FF2.8,5.0
135,FF3.3,4.0
151,FF1.3,5.0
216,FF3.3,2.0
19,FF5.4,5.0
31,FF1.1,5.0
213,FF2.4,5.0
76,FF2.10,4.0
200,FF6.2,4.0
69,FF5.5,1.0
216,FF2.3,4.0
200,FF1.2,4.0
51,FF5.2,1.0
216,FF5.6,3.0
57,FF2.9,5.0
129,FF2.9,4.0
122,FF2.5,5.0
158,FF1,5.0
184,FF2,5.0
129,F,
30,FF2.1,4.0
154,FF3,4.0
214,FF4.1,4.0
37,FF6.2,5.0
172,FF5,2.0
167,FF2.3,4.0
118,FF2.6,4.0
199,FF3.4,3.0
203,FF1.7,4.0
26,FF6.4,4.0
152,FF5.6,1.0
9,F,
123,FF2.9,4.0
258,FF2.9,4.0
62,FF1,5.0
59,FF2.4,4.0
203,FF2.5,5.0
32,FF1.3,4.0
115,FF2.6,5.0
12,FF4.3,3.0
28,FF4,2.0
242,FF2.11,4.0
202,FF3.2,4.0
153,FF5.3,4.0
68,FF1,5.0
199,FF6,1.0
51,FF1.6,5.0
41,FF2.1,4.0
70,FF1.5,5.0
263,FF4.4,4.0
247,FF3.5,4.0
60,FF1,5.0
261,FF5.7,4.0
198,FF2.9,4.0
38,FF5,4.0
73,FF4.2,5.0
9,FF4,4.0
9,FF3.3,4.0
191,FF1.1,4.0
10,FF4.1,3.0
246,FF1,3.0
69,FF1.4,5.0
4,FF6.1,4.0
216,FF6,3.0
205,FF1.2,5.0
257,FF2.11,4.0
211,FF4.2,5.0
241,FF2.9,4.0
49,FF2.5,4.0
246,FF6.1,4.0
126,FF2.11,3.0
4,FF5.2,2.0
213,FF2.11,4.0
137,FF1.3,5.0
49,FF6.2,4.0
149,FF5.6,3.0
34,FF2.2,5.0
186,FF3.5,4.0
50,FF5.4,3.0
87,FF2.7,4.0
107,FF5.1,4.0
216,FF5.2,3.0
259,FF6,2.0
101,FF5,3.0
120,FF1.2,5.0
221,FF2.9,5.0
108,FF3.1,4.0
184,FF3.5,1.0
227,FF6.4,2.0
114,FF5.1,4.0
128,FF2,5.0
236,FF6.1,3.0
187,FF2.9,4.0
120,FF1,5.0
51,FF4.1,4.0
159,FF1.4,2.0
32,FF2.4,4.0
171,FF6.2,5.0
194,FF6.2,4.0
174,FF4.2,4.0
262,FF5.4,4.0
127,FF4.2,4.0
232,FF2.3,4.0
10,FF5.3,5.0
121,FF1.2,5.0
159,FF4.3,4.0
136,FF3.1,2.0
29,FF2.2,5.0
199,FF5.1,4.0
256,FF1,4.0
85,FF4.1,1.0
209,FF3.2,4.0
25,FF3.3,5.0
2,FF2.9,4.0
242,FF2.3,4.0
118,FF5.5,2.0
156,FF5.6,1.0
104,FF2.4,4.0
94,FF3.1,4.0
229,FF3.2,4.0
164,FF5.6,2.0
149,FF1.7,4.0
4,FF5.7,4.0
179,FF4,4.0
71,FF5.2,1.0
110,FF1.2,5.0
118,FF4.3,3.0
216,FF4.3,3.0
115,FF2.10,4.0
44,FF1.2,5.0
66,F,
178,FF2.5,4.0
172,FF3.5,3.0
12,FF4,5.0
236,FF4,2.0
102,FF1.5,4.0
19,FF5.2,1.0
98,FF4.3,2.0
253,FF2.6,4.0
100,FF1,3.0
149,F,
256,FF4,4.0
98,FF1.2,5.0
254,FF2.2,4.0
18,FF4.1,5.0
179,FF2.1,5.0
26,FF2.5,4.0
189,FF3.1,4.0
69,FF3.3,5.0
88,FF3.3,4.0
14,FF4,4.0
184,FF4.2,4.0
223,FF1.5,4.0
3,FF6.2,4.0
258,FF6.3,3.0
11,FF5.3,2.0
23,FF5.2,2.0
57,FF4.3,2.0
250,FF4,4.0
231,FF2.6,5.0
67,FF5.3,5.0
261,FF5.5,2.0
158,FF5.4,3.0
2,FF1.6,4.0
127,FF2.2,4.0
129,FF1.3,4.0
140,FF2.5,5.0
230,FF1.3,5.0
226,FF5.3,3.0
43,FF3.3,1.0
216,FF2.10,4.0
146,FF2.7,5.0
106,FF3.5,2.0
212,FF3.5,3.0
26,FF2.7,
59,FF1.3,5.0
122,FF1.4,3.0
18,FF2.11,5.0
41,FF5.2,3.0
110,FF5.3,5.0
261,FF1.4,3.0
222,FF2.9,5.0
3,FF3.5,1.0
86,FF1.1,4.0
211,FF5.1,3.0
112,FF1.2,5.0
251,FF1.4,2.0
218,FF2.9,4.0
123,FF6.4,3.0
148,FF1.3,4.0
19,FF2.8,5.0
22,FF1.7,5.0
98,FF3.5,4.0
64,FF1.1,5.0
197,FF4.4,4.0
13,FF5.3,3.0
105,FF2,4.0
141,FF4.2,5.0
150,FF6.2,5.0
230,FF1.4,4.0
135,FF1.4,4.0
61,FF2.4,3.0
39,FF5.2,3.0
213,FF5.6,1.0
151,FF3.4,2.0
60,FF5.1,4.0
150,FF6.1,5.0
198,FF1.5,4.0
63,FF5.3,4.0
9,FF2.11,4.0
193,FF5.2,1.0
264,FF2.8,4.0
32,FF1.4,4.0
262,FF2.7,3.0
197,FF1.6,5.0
44,FF2.11,4.0
70,FF2.7,5.0
96,FF3.1,4.0
30,FF2.7,4.0
171,FF4.1,3.0
248,FF4.2,4.0
225,FF2.8,4.0
21,FF5.4,4.0
213,FF5.4,2.0
251,FF6,3.0
132,FF3,4.0
48,FF2.7,4.0
37,FF5.5,1.0
58,FF1.6,4.0
5,FF2.6,5.0
34,FF4.4,5.0
180,FF3.5,3.0
250,FF1.1,4.0
52,FF2.11,4.0
54,FF2.11,4.0
46,FF6.4,3.0
228,FF3.5,2.0
53,FF1.6,5.0
89,FF2.1,4.0
13,FF4.4,3.0
92,FF3,4.0
212,FF6.1,4.0
51,FF1.4,4.0
154,FF4.1,4.0
93,FF3,3.0
30,FF1.5,4.0
223,FF2.6,5.0
3,FF2.2,4.0
77,FF3.2,4.0
108,FF5.7,4.0
37,FF5.4,3.0
252,FF1.3,4.0
55,FF1.5,4.0
199,FF5.6,3.0
56,FF3.4,2.0
210,FF3.4,4.0
122,FF4.2,4.0
162,FF1.6,4.0
178,FF1.7,4.0
246,FF6.4,4.0
206,FF1.7,4.0
262,FF2.4,4.0
262,FF2.5,4.0
120,FF2,5.0
224,FF4.1,4.0
68,FF3.3,4.0
256,FF1.1,4.0
100,FF1.6,4.0
35,FF3.4,2.0
191,FF1,4.0
67,F,
37,FF1.1,5.0
27,FF1.2,5.0
219,FF2.4,4.0
234,FF4,4.0
150,FF2.6,5.0
49,FF3.4,3.0
80,FF4.3,1.0
246,FF2.6,5.0
102,FF3.3,4.0
170,FF5,2.0
224,FF2.8,5.0
157,FF6.2,5.0
82,FF3.3,4.0
167,FF4.1,4.0
110,FF6.1,4.0
213,FF3,4.0
222,FF6.4,2.0
193,FF5.7,5.0
17,FF5.3,4.0
137,FF6.4,4.0
146,FF1.1,5.0
34,FF2.8,4.0
8,FF1.5,5.0
193,FF6.4,4.0
204,FF2.2,4.0
240,FF4.1,2.0
159,FF3.1,2.0
71,FF1,5.0
195,FF5,2.0
109,FF2.8,5.0
158,FF1.2,4.0
199,FF2.8,4.0
89,FF5.1,4.0
257,FF4.1,4.0
102,FF5.7,4.0
175,FF3.1,4.0
262,FF2.6,3.0
9,FF2.1,4.0
4,FF1.3,4.0
29,FF6,2.0
140,FF2.2,4.0
77,FF2,5.0
221,FF3.1,4.0
229,FF2,5.0
122,FF5.6,4.0
3,FF3.4,4.0
235,FF5.4,4.0
10,F,
51,FF2.11,4.0
241,FF4.2,4.0
129,FF1,4.0
78,FF2.1,4.0
197,FF1.4,4.0
213,FF2.7,5.0
218,FF1.3,5.0
52,FF2.3,4.0
26,FF2.8,4.0
243,FF2.9,3.0
78,FF2.10,3.0
37,FF1.4,4.0
136,FF2,5.0
7,FF5.5,1.0
35,FF2.1,5.0
157,FF3.2,3.0
204,FF2.7,5.0
92,FF2.5,5.0
263,FF3.1,2.0
74,FF2.5,5.0
190,FF2.2,5.0
164,FF1.7,4.0
144,FF5,2.0
41,FF1.5,3.0
243,FF1.7,3.0
214,FF4.3,4.0
192,FF1.7,3.0
117,FF6.2,5.0
108,FF6,2.0
71,FF1.5,5.0
236,FF3,4.0
259,FF6.4,3.0
47,FF4.4,3.0
120,FF6.1,4.0
56,FF5.4,3.0
192,FF4.4,3.0
121,FF2.6,4.0
193,FF3.3,4.0
123,FF1.1,3.0
260,FF2.1,4.0
107,FF6,2.0
144,FF3.1,5.0
201,FF5.1,4.0
240,FF5.7,5.0
212,FF2.3,4.0
64,FF6.1,5.0
132,FF3.3,4.0
156,FF1.4,4.0
177,FF6.2,5.0
119,FF2.9,4.0
202,FF1.6,4.0
250,FF3.5,3.0
83,FF2.1,5.0
1,FF2,4.0
64,FF1.5,4.0
139,FF6.2,5.0
212,FF4.2,4.0
24,FF1.5,3.0
9,FF2.9,5.0
74,FF2.9,4.0
115,FF3.4,4.0
136,FF2.10,5.0
179,FF6,2.0
8,FF5.1,3.0
208,FF2.4,4.0
65,FF1.3,4.0
107,FF3.3,3.0
207,FF3.3,2.0
183,FF1.7,3.0
237,FF1.7,5.0
48,FF1.1,5.0
195,FF1.6,4.0
38,FF2.7,
193,FF1.2,5.0
226,FF2.3,5.0
242,FF4.1,4.0
184,FF2.7,4.0
56,FF1.2,4.0
16,FF4.1,2.0
11,FF1.4,4.0
237,FF3.2,4.0
258,FF1.5,3.0
201,FF1.4,4.0
173,FF2.4,5.0
119,FF2.8,4.0
33,FF4.3,4.0
31,FF6.4,3.0
141,FF5.7,5.0
109,FF2.5,5.0
245,FF2.6,5.0
184,FF5.2,2.0
185,FF3.1,2.0
119,FF3.3,3.0
109,FF5.2,2.0
222,FF1.5,5.0
76,FF2.7,3.0
30,FF2.2,4.0
162,FF2.4,4.0
102,FF5.4,4.0
97,FF2.10,4.0
131,FF3.5,4.0
33,FF3.2,3.0
14,FF1.4,3.0
32,FF2.9,5.0
46,FF2,5.0
84,FF2.2,4.0
130,FF1.1,5.0
208,FF5.1,4.0
45,FF1.3,5.0
226,FF1.2,5.0
129,FF6.1,4.0
142,FF2.10,4.0
177,FF4.4,5.0
103,FF5.2,1.0
251,FF1.7,5.0
11,FF3.2,4.0
233,FF5.3,5.0
46,FF5.2,1.0
79,FF4.3,2.0
58,FF2.6,5.0
164,FF2.3,5.0
87,FF3.3,3.0
133,FF3.2,3.0
118,FF3,4.0
154,FF3.4,4.0
205,FF3.3,2.0
89,FF6.3,2.0
204,FF3,5.0
9,FF3.2,4.0
54,FF3.3,5.0
29,F,
114,FF1.6,4.0
93,FF6.4,3.0
150,FF2.8,5.0
228,FF3.2,4.0
49,FF3,3.0
255,FF5.7,5.0
102,FF5.3,4.0
255,FF5.6,2.0
28,FF2.5,5.0
193,FF6.2,5.0
1,FF1.3,4.0
185,FF2.8,5.0
145,FF1.6,4.0
207,FF4.3,4.0
13,FF1.7,3.0
250,FF6,4.0
11,FF4.1,2.0
221,FF3.5,4.0
14,FF3,4.0
187,FF2.10,4.0
221,FF4,5.0
126,FF1.5,4.0
189,FF5.6,2.0
128,FF3.2,4.0
65,FF2.5,4.0
210,FF6,2.0
224,FF4,4.0
106,FF5.6,2.0
257,FF4.2,4.0
22,FF4.3,3.0
125,FF2.4,4.0
187,FF5.2,2.0
31,FF5,2.0
137,FF6.2,4.0
120,FF5.4,4.0
255,FF5.3,3.0
199,FF2.10,4.0
123,FF2.2,3.0
115,FF5.3,3.0
194,FF1.3,4.0
125,FF1.4,4.0
105,FF6.4,3.0
178,FF5.7,4.0
79,FF2.8,4.0
12,FF3.5,5.0
36,FF2.9,4.0
225,FF6.3,2.0
256,FF6.1,4.0
248,FF1.1,3.0
112,FF5.2,4.0
189,FF5.2,1.0
74,FF1,5.0
62,FF3.2,4.0
171,FF5.5,1.0
210,FF1.7,2.0
82,FF6.3,2.0
218,FF6.3,4.0
22,FF5,2.0
223,FF5.6,1.0
46,FF4.2,3.0
212,FF1.4,4.0
123,FF5.6,3.0
63,FF4.2,4.0
247,FF2.4,5.0
182,FF5,1.0
66,FF1,4.0
23,FF6.1,4.0
69,FF2.2,5.0
31,FF2.4,5.0
66,FF2.4,5.0
224,FF3.1,5.0
10,FF5.6,1.0
215,FF4.1,4.0
133,FF2.9,4.0
150,FF3.5,3.0
135,FF2.10,4.0
143,FF5.1,3.0
186,FF5.3,3.0
214,FF1.6,4.0
231,FF3.1,4.0
234,FF5.4,3.0
146,FF3,2.0
183,FF2.4,5.0
224,FF2.10,5.0
92,FF2.4,5.0
89,FF4.3,3.0
99,FF2.3,4.0
37,FF4.4,5.0
183,FF2.1,4.0
258,FF5,3.0
216,FF4.4,4.0
140,FF2.3,4.0
249,FF1.3,4.0
